,contrast,dissimilarity,homogeneity,ASM,energy,correlation,SRE,LRE,GLU,RLU,RPC,class
71,1217.6848419008875,12.275956915680474,0.7905100964302735,0.3878018494769525,0.6227373840367644,0.7039072353325693,1.702,5618.037,7010.196,19295.469,25.436,0
72,1185.4257966592704,12.000238843688365,0.7963946133158226,0.3927663460043624,0.6267107355106999,0.7164030976532405,1.716,5944.448,7295.75,18718.773,24.452,0
73,1126.1027413091715,11.68029616617357,0.798367078014653,0.4000447788448294,0.6324909318281404,0.7204063293320127,1.67,6099.234,7379.901,17795.354,24.201,0
74,1055.226770525148,11.002272867357004,0.8099121147859392,0.4116399414849158,0.6415917249192946,0.7275379160533731,1.664,6704.416,7910.714,16493.694,22.597,0
75,961.5639869945761,10.2589913091716,0.8199790640589699,0.4160130911214483,0.6449907682451341,0.746157680046512,1.642,7379.321,8510.059,14903.839,21.009,0
76,906.8245500493097,10.102964743589745,0.8151059594323562,0.41482164468645016,0.6440664908892949,0.7570505535495047,1.581,7412.451,8385.841,14494.765,21.336,0
77,841.7379576553255,9.553955559664697,0.8232599246493035,0.42606723609497726,0.6527382600207967,0.7606115182607203,1.577,7657.042,8476.723,14433.618,21.112,0
78,788.1495777859961,9.390116494082843,0.8206556146502214,0.43528942150464145,0.6597646713068542,0.7613610663734216,1.538,7701.513,8356.628,14290.161,21.412,0
79,719.5429841592703,8.853712093195268,0.8287164639446418,0.4495295120231009,0.6704696205072239,0.7610262916706315,1.5,8478.051,8885.635,13025.633,20.139,0
80,652.4636033037477,8.396603796844182,0.8331181265366745,0.467318866877947,0.6836072460689303,0.7704388987365296,1.491,8821.861,9004.455,12898.053,19.883,0
81,582.8428793762328,7.904901688856017,0.8392087037027761,0.48538807140960427,0.6966979771820816,0.7695225691256762,1.448,9558.842,9427.383,11936.072,19.0,0
82,1192.7444141395465,12.055142073471401,0.7971024974481052,0.3829166261694277,0.618802574468972,0.7334271903289663,1.676,5837.013,7353.879,18033.735,24.375,0
83,1158.6310943663711,11.628521018244577,0.804797848410104,0.38807087325902906,0.6229533475783151,0.7325693117116167,1.681,6012.59,7583.37,17363.523,23.579,0
84,1135.3800850591715,11.450289694280073,0.8071543722560043,0.3903743013647354,0.6247994089023575,0.741659815791259,1.646,6046.164,7641.864,16759.197,23.413,0
85,1095.9309125369823,11.269284701676527,0.8067670740875861,0.39553290170792327,0.6289140654397255,0.7449174678365662,1.615,6162.751,7697.441,16186.612,23.244,0
86,811.6683154585797,9.614475468441812,0.8208988988840734,0.43051730381744446,0.6561381743333065,0.7941471164235555,1.495,7514.804,8553.002,13373.029,20.924,0
87,739.3108435034517,9.255971092209073,0.8227018920336667,0.43732742577082473,0.6613073610438831,0.8085360250131455,1.453,7846.75,8708.186,12825.466,20.556,0
88,936.4563224235703,10.029870870315584,0.8228517537479665,0.3999633807835546,0.6324265813385413,0.695161768561865,1.659,6301.571,7896.463,16532.732,22.59,0
89,871.5362348989152,9.625747349605524,0.824960781473383,0.4054613659787928,0.6367584832405397,0.7069712414334738,1.639,6354.325,7921.957,16266.384,22.52,0
90,867.7592378574951,9.559795673076923,0.8274427730618559,0.4084711408625686,0.6391174703155662,0.7047125831595826,1.638,6634.164,8115.088,15707.109,21.956,0
91,792.5504653599608,9.054810774161737,0.8337181059097208,0.4245810892666447,0.6515988714436549,0.7247504193853974,1.626,7045.959,8364.541,15212.849,21.317,0
92,771.8251047830377,9.416019477317557,0.8209583006672971,0.42143180115271567,0.6491777885546576,0.7164939367481779,1.593,6727.026,7905.563,15942.761,22.585,0
93,724.6115245931952,8.811305781558184,0.8343953374379608,0.434721640852974,0.6593342406192583,0.735776246489952,1.583,7683.12,8640.609,14476.48,20.662,0
94,655.459720167653,8.563208826429982,0.8328192682545631,0.44395867001903744,0.6663022362404597,0.746080054356025,1.517,7949.681,8734.157,13623.187,20.445,0
95,1485.5071267874755,14.001995500493098,0.7797014778889882,0.3841570770966037,0.6198040634721619,0.7244403729230477,1.871,4939.218,6197.25,25962.402,28.865,0
96,1359.0338618713017,13.228958641518735,0.7857484318698124,0.37964276127457425,0.616151573295544,0.7473602281616388,1.838,5202.794,6534.834,23742.261,27.363,0
97,1310.9479243713017,13.32919594428008,0.7757386419643976,0.3685336275199655,0.6070697056516372,0.7332404897960815,1.767,4930.657,6357.753,23013.473,28.102,0
98,1249.9469458826431,12.931259245562133,0.7795277876727008,0.3641603475035337,0.6034569972280823,0.7226914706028262,1.747,4849.375,6345.069,22767.309,28.167,0
