,contrast,dissimilarity,homogeneity,ASM,energy,correlation,SRE,LRE,GLU,RLU,RPC,class
259,738.5995284763316,9.258598372781067,0.8157875793681256,0.422167254540322,0.6497439915384535,0.7623699960117034,1.463,7005.106,8371.824,13183.755,21.375,0
260,675.2042652859961,9.070751664201184,0.8130180288899712,0.4347391901685202,0.659347548845463,0.7671777410211325,1.419,7136.374,8322.425,12823.739,21.504,0
261,596.0787105522683,8.337501540927022,0.8265399422133904,0.45622201244490374,0.6754420866698371,0.7883821268123208,1.385,7995.857,8955.35,11784.628,19.99,0
262,539.5884492110455,7.911219489644973,0.8321989526241386,0.48228546127351946,0.6944677539479565,0.7910277259116895,1.375,8565.095,9232.835,11427.504,19.392,0
263,1334.4953849235696,12.639777490138064,0.7970471138985307,0.40974024620638033,0.6401095579714307,0.7376271524843381,1.832,6180.255,7208.669,21293.689,24.779,0
264,1283.2388668022681,12.776719674556215,0.7864016574547907,0.400812046144861,0.6330971853869365,0.7352520310734297,1.794,5980.759,7086.735,20993.645,25.238,0
265,1320.8523637820515,13.101701183431954,0.7807205137693427,0.39229665901609095,0.6263358995108702,0.7146024987410848,1.778,5781.538,6913.827,21365.558,25.926,0
266,1219.4832655325442,12.022805719921102,0.7966154091715693,0.39625755887407577,0.6294899195968715,0.7102586558693733,1.745,5917.749,7240.699,19487.364,24.718,0
267,1216.5135909763314,11.922113843688361,0.8000985356093663,0.3976978297713092,0.6306328803442691,0.7024886106482158,1.739,5947.242,7283.293,19184.537,24.568,0
268,1232.2033638436883,11.74051559418146,0.8080759982283943,0.40333282994241015,0.6350848997908942,0.6827793189100083,1.797,6051.202,7438.148,19623.415,23.98,0
269,1196.5101778229782,11.421944341715975,0.8117652653041338,0.4096147442409025,0.6400115188345461,0.6730099009977627,1.74,6165.6,7529.452,18349.508,23.687,0
270,1162.2828910872781,10.988450751972387,0.8203649205520848,0.41537155496642786,0.6444932543994761,0.6751176719718393,1.724,6656.922,8028.279,16773.767,22.224,0
271,1133.1001525517752,10.863473865877712,0.8244614468885184,0.4220423824438419,0.6496478911255249,0.6691830616425051,1.753,6817.03,8104.695,17215.231,22.052,0
272,1095.9297799556214,10.525733481262328,0.8267316828538523,0.42814373093987285,0.6543269297070639,0.6676844340605108,1.708,7180.437,8414.527,15860.154,21.249,0
273,1019.9850298939843,10.088849852071007,0.8255022578668909,0.42820812996579977,0.65437613798625,0.6752202923424053,1.647,7042.653,8229.448,15392.62,21.714,0
274,960.0301097140041,9.603565705128204,0.8327316691122774,0.43237015401578893,0.657548594413971,0.6819592118341895,1.644,7416.096,8525.111,14850.723,20.963,0
275,918.7411242603549,9.468765409270217,0.8300555218196535,0.4415356614925834,0.6644814982319548,0.6798739382640798,1.638,7612.242,8533.995,14735.75,20.95,0
276,1290.924987672584,12.682191506410257,0.7979366103375126,0.41261798854680204,0.642353476324992,0.7492764532659281,1.896,5551.021,6707.432,24586.648,26.65,0
277,1368.0124121671602,13.190127280571996,0.7901836875429775,0.4040429684374623,0.6356437433322712,0.727583446534838,1.892,5458.116,6503.477,25208.232,27.466,0
278,1335.7199673323473,13.26617973372781,0.7839790224882892,0.3909732872444307,0.6252785677155669,0.736267123681673,1.838,5194.056,6283.862,25094.772,28.433,0
279,1017.5077816814594,11.042853180473369,0.8013115806269188,0.3829325537017864,0.6188154439748466,0.7199997372491154,1.67,5667.923,7187.877,18335.396,24.838,0
280,992.5598804240633,10.711499938362923,0.8068364843224054,0.3861971802484041,0.6214476488397105,0.7150237530117818,1.623,5872.741,7454.179,16816.498,23.953,0
281,978.5262342825445,10.60714065581854,0.8070262164963073,0.38634124616419446,0.6215635495781541,0.7070984250974168,1.588,5831.376,7399.943,16577.722,24.143,0
282,975.9378235946746,10.66314564842209,0.8065707418270157,0.3945896880949058,0.6281637430598058,0.6940626227859468,1.614,5878.095,7384.378,16926.583,24.208,0
283,959.7447223249505,10.502473187869821,0.8081767419360127,0.39816238098173024,0.6310010942793445,0.6879102567603489,1.569,6126.363,7625.733,15757.508,23.486,0
284,919.1712740384615,9.978365384615383,0.817366949682445,0.4081520358466811,0.6388677764973603,0.6852571362552718,1.576,6473.864,7926.144,15317.264,22.597,0
285,906.2930072731754,9.984375,0.8162620870508095,0.409912531976242,0.6402441190485407,0.6789284507701646,1.596,6477.338,7875.416,15702.853,22.731,0
286,844.7207300912232,9.816922460552272,0.8127081544195693,0.4083764709422437,0.6390434030191092,0.6914914489474773,1.541,6575.761,7929.598,14774.848,22.565,0
287,821.267481817061,9.70916543392505,0.8130742932237724,0.405889972680401,0.6370949479319398,0.7017791204093289,1.536,6674.525,7938.346,14718.739,22.545,0
288,768.9155417899409,9.206622904339252,0.8232587556411515,0.4120390361015097,0.6419026687134972,0.7163682472822146,1.575,7065.609,8211.216,14818.585,21.788,0
289,717.5906604413213,9.147636217948715,0.8183530230603739,0.4179945818190642,0.6465250047902743,0.725591444054469,1.531,7290.75,8277.303,14310.852,21.633,0
290,648.8211368959568,8.76726608727811,0.8205758970862389,0.4313679394059494,0.6567860682185254,0.745365252576884,1.467,7707.26,8527.914,13199.686,21.029,0
291,599.7420488165683,8.435735638560159,0.8236954115035996,0.44807570199210434,0.669384569580226,0.7508553535796209,1.438,8151.443,8783.906,12544.725,20.411,0
292,555.6674987672585,8.124976886094675,0.8278988866308975,0.467710292832442,0.6838934806184673,0.7622727068284253,1.404,8673.501,9046.638,12095.375,19.829,0
293,503.99534640039445,7.98102348372781,0.8248982923167725,0.4839168902659908,0.6956413517510232,0.7822734409410126,1.317,8949.32,9073.865,11495.004,19.781,0
294,1033.95241617357,11.372064534023671,0.794135345449187,0.36352121484716554,0.6029272052637578,0.7436562482212402,1.665,5415.127,7060.816,18951.876,25.396,0
295,1004.5070959689351,10.971346462031562,0.8002585878246926,0.37094023058057185,0.6090486274350939,0.7149206235557938,1.664,5476.711,7144.254,18669.594,25.104,0
296,1031.511156311637,10.78296042899408,0.810411197558987,0.3748101260551343,0.612217384639749,0.7016592390593385,1.706,5730.629,7488.978,18069.098,23.859,0
297,1027.6910210182448,10.990269045857987,0.8044709381877146,0.37179716189098555,0.6097517215153931,0.6846328518171861,1.687,5610.752,7362.02,18183.299,24.297,0
298,1016.2243204511834,10.832239275147929,0.8060701978622576,0.37360732043740497,0.611234259868837,0.6893625867623452,1.65,5701.754,7455.641,17438.612,24.024,0
299,1055.1248382026627,10.513521634615387,0.8225840908853409,0.3811759429392402,0.6173944791940078,0.6791910907881862,1.715,6125.717,7950.757,17020.833,22.449,0
300,1044.0711754191325,10.566560342702171,0.8174361724932933,0.3821180788385816,0.6181570017710563,0.6692746593314943,1.67,5892.545,7648.51,17233.281,23.367,0
301,1009.894246178501,9.954989521696252,0.8312043735280701,0.3952694393843122,0.628704572421986,0.6616770783726537,1.7,6648.015,8297.528,16327.811,21.599,0
302,990.8394276997038,10.043777736686389,0.824501531882951,0.3955245932263715,0.6289074599862619,0.6600794322515615,1.641,6572.808,8135.763,15806.441,22.045,0
303,943.6984482864893,9.70667683678501,0.8281332538992658,0.4000812958869456,0.6325197988102392,0.6781925462616163,1.642,6800.987,8357.855,15251.787,21.415,0
304,876.2667190581853,9.294987364398422,0.8328297650539953,0.41112796057353423,0.6411926080153562,0.6859760923473627,1.656,6914.926,8366.954,15576.668,21.358,0
305,853.7819588264299,9.36668669871795,0.8259885857713929,0.4167267184345083,0.6455437385913586,0.691238422878107,1.601,6880.958,8198.697,15223.554,21.829,0
306,781.5646110700196,8.81215329142012,0.8361688263045245,0.42738401052944397,0.6537461361487683,0.7048418121653656,1.627,7539.044,8677.798,14766.955,20.598,0
307,622.3602225098618,7.901565581854042,0.8458202281069608,0.46954993347152757,0.685237136669874,0.7320159039918502,1.547,8936.282,9537.881,12675.472,18.788,0
308,576.8755316198225,7.716307630670614,0.8446401066098972,0.48204717462513413,0.6942961721233484,0.7384397069553956,1.528,9031.336,9434.052,12716.702,18.983,0
309,1117.0288846770218,12.435257951183432,0.7731756863130965,0.35848892117262304,0.5987394434748917,0.7232088342309179,1.706,4497.239,6136.39,22959.505,29.132,0
310,1051.3950166420116,12.153268306213015,0.7746890814446021,0.3516725615305246,0.5930198660504761,0.7184572161214632,1.678,4577.432,6276.826,21845.768,28.499,0
311,1017.6802576429982,12.181459566074949,0.7692274080915257,0.34531384977588664,0.5876341121615445,0.719217724372492,1.649,4450.884,6178.224,21601.301,28.944,0
312,951.4039232001975,11.627642689842212,0.7753319696339332,0.35050621127841514,0.5920356503441454,0.704918779052723,1.624,4724.563,6496.293,19965.718,27.557,0
313,905.3331638313609,11.3244884122288,0.7778041058465623,0.3536047126037472,0.5946467124299496,0.676394306363111,1.655,4631.332,6369.483,20937.254,28.045,0
314,908.9227071005918,11.02571807199211,0.7890347096251809,0.3618841495266602,0.6015680755547623,0.6678129359157619,1.684,4910.349,6672.822,20166.542,26.735,0
315,927.0606277736686,11.341330744575934,0.7796635582988453,0.36274490482439886,0.6022830769865603,0.6519483043880951,1.632,4720.668,6411.289,20169.788,27.857,0
316,927.9318293885601,11.111809664694283,0.7884302889957947,0.36755081532540385,0.6062596929743919,0.6481863293699127,1.674,4910.081,6593.907,20213.774,27.068,0
317,949.838903784517,11.215691259861936,0.7869101261467192,0.37400600850259597,0.6115603065132628,0.625273276409168,1.669,4990.642,6603.698,20149.664,27.062,0
318,894.9033299432938,10.743689903846153,0.7951786583727111,0.3808525868901004,0.6171325521232051,0.6233647167034376,1.638,5332.092,6900.748,18877.439,25.943,0
319,843.8308678500986,10.432676898422091,0.7947632277239333,0.38076980457286846,0.6170654783512594,0.6389501492921237,1.629,5429.754,6981.188,18411.947,25.624,0
320,797.4647512943789,9.750030818540436,0.810513037692816,0.3855038923629344,0.6208895975637975,0.6603313739139646,1.628,6005.236,7544.356,16943.873,23.715,0
321,739.1473896696253,9.607810959072978,0.8042929850280776,0.3941837833453321,0.62784057159866,0.6738506055272367,1.537,6043.201,7528.013,15780.657,23.791,0
322,695.3030387080868,9.1591546474359,0.8151342356792189,0.40625183518000807,0.6373788788311141,0.6760391240000464,1.577,6466.838,7868.886,15578.41,22.75,0
323,680.3294810157792,9.19708456607495,0.8126938581173311,0.4205257288856806,0.6484795516326484,0.6721398242093454,1.526,6496.768,7788.846,15184.173,23.002,0
324,660.0519985823472,9.084804918639056,0.8142759057823143,0.42796058720527913,0.6541869665510611,0.6645101060740639,1.494,6972.218,8116.08,14249.272,22.084,0
325,612.5608049802761,8.675688794378697,0.8220318422637907,0.4455421068390025,0.6674894057878391,0.6827630193066214,1.49,7330.182,8357.808,13831.715,21.457,0
326,929.9092856262329,11.728465544871797,0.77249727225812,0.34636673859542383,0.5885293013906987,0.7636686830374841,1.587,4908.481,6691.862,18737.982,26.747,0
327,907.168461846647,11.233165372287967,0.7847879665786074,0.3570672421255613,0.5975510372558659,0.7605333166982036,1.603,5241.122,7019.057,18114.11,25.514,0
328,889.2721970537477,11.042568108974363,0.7864190379386822,0.36345060220356923,0.6028686442365113,0.7587656564027037,1.591,5278.515,7021.674,17861.065,25.475,0
329,857.6005531928007,10.985915927021697,0.7852943220630639,0.37058890297126573,0.6087601358263086,0.7590589327683007,1.563,5311.686,7009.489,17360.961,25.531,0
330,799.6508721646941,10.472247904339245,0.7930676335948507,0.3821911360589203,0.618216091717872,0.760729001828979,1.537,5652.967,7349.198,16096.545,24.381,0
331,774.2842856262325,9.769708456607495,0.8115777721146287,0.39317676614577235,0.6270380898683686,0.7586657313933864,1.536,6410.853,8120.331,14295.717,22.074,0
332,757.6275887573964,9.483026688856015,0.8187329677938442,0.40083300698244956,0.6331137393726735,0.7541449512617364,1.551,6917.772,8522.327,13802.68,21.014,0
333,1464.711785009862,14.389292098126234,0.7675289945263479,0.39626027010965725,0.6294920731110577,0.7202386761744647,1.888,4731.556,5993.588,27436.628,29.848,0
334,1470.2523961415184,14.582562869822482,0.7599555983958268,0.38486701191526457,0.6203765081910054,0.7227075984610997,1.855,4666.562,6001.827,26566.361,29.838,0
335,1448.7049432938854,14.42892474112426,0.7629810409916987,0.39315622959380564,0.627021713813649,0.6950471199239234,1.857,4687.933,6079.166,26106.411,29.406,0
336,1408.2545380300787,13.84014423076923,0.7744947363890863,0.3999012315325087,0.6323774438834048,0.6749405659465739,1.856,4947.072,6394.695,24554.155,27.95,0
337,1357.9001479289946,13.624830498027615,0.7726290829192329,0.4001626775125326,0.6325841268262528,0.6645260782346636,1.824,4856.377,6255.378,24722.484,28.673,0
338,1434.64242017998,13.702585675542403,0.7777235598976616,0.4028467117551229,0.634702065346508,0.6475502975185476,1.814,5035.155,6479.753,23215.894,27.575,0
339,1459.7856031188367,13.863913030078898,0.777123858710968,0.4092358576554357,0.6397154505367489,0.6449457227445518,1.847,4908.708,6309.146,24509.74,28.276,0
340,1477.3198964497042,14.332339435404341,0.7687780687279371,0.41416500469788753,0.6435565279739516,0.6449125225918887,1.849,4804.437,6091.346,25702.269,29.359,0
341,1451.197015224359,13.491185897435894,0.7879798610858507,0.4358526497823188,0.6601913736048955,0.6465751580728651,1.83,5268.071,6562.783,23328.719,27.234,0
342,1406.4659840359961,12.865446252465484,0.7981481786450393,0.446173404881052,0.6679621283284345,0.6587310320483316,1.838,5681.769,6914.872,22342.964,25.89,0
343,1344.8502218934916,12.330035749506903,0.8060258091737645,0.4471488548593336,0.6686918983054405,0.669588540987167,1.834,6182.864,7362.538,20939.252,24.369,0
344,1321.9889592578895,12.16461723372781,0.8084244104757143,0.448723851111207,0.6698685327071328,0.6803856303112417,1.805,6582.581,7692.651,19452.773,23.329,0
345,1236.9708379561143,12.015794501972387,0.8019007207883622,0.44682769003989203,0.668451711075596,0.6968669811307042,1.789,6426.098,7452.084,19776.14,24.005,0
346,1136.9105568910259,11.584558370315586,0.8015783630892102,0.44534466073883766,0.6673414873502453,0.7127626991730595,1.754,6488.493,7403.359,19449.783,24.165,0
347,1091.7437746548324,11.354251417652858,0.8049688620498299,0.4628047875888447,0.6802975728229851,0.6998760946345018,1.8,6659.931,7406.544,20143.745,24.131,0
348,994.4861855892507,10.791027181952666,0.8129011280574578,0.48450539580851376,0.6960642181641818,0.7014024882678912,1.781,7018.316,7583.354,19422.723,23.564,0
349,879.1839943910256,10.158391888560159,0.8168616155289657,0.49466576286901726,0.7033247918771364,0.7176439407147682,1.693,7581.611,8001.342,17264.51,22.375,0
350,1275.0951445389549,13.810265655818544,0.7590351693499119,0.34874571313056624,0.5905469609866486,0.7614642281136758,1.813,3981.712,5562.632,27775.523,32.086,0
351,1196.9115893121302,13.4640270586785,0.7596831639369644,0.3486712324386439,0.5904838968495618,0.7572106901602105,1.779,4114.684,5692.45,26280.962,31.348,0
352,899.3027690458582,11.098026072485208,0.7863528339212424,0.37692040188607895,0.6139384349314505,0.7004638056138315,1.631,4928.996,6447.706,20644.768,27.746,0
353,930.9651442307694,11.08056736932939,0.7917821852246794,0.3838303810336507,0.6195404595614807,0.6811851930681643,1.675,5070.154,6488.506,21139.159,27.507,0
354,913.801628759862,10.81955744575937,0.79843675814015,0.39211610623603693,0.6261917487767121,0.6862293987895246,1.698,5425.013,6781.544,20383.945,26.325,0
355,846.3113288954635,10.485261033037476,0.7999514541063789,0.39717909753183706,0.6302214670509384,0.7051448661765674,1.621,5695.22,6937.347,18852.475,25.79,0
356,813.3485885108482,10.04494884122288,0.8125277193223183,0.4100557277874402,0.6403559383557244,0.7200054197064614,1.67,6263.19,7396.572,18254.131,24.174,0
357,767.6085814225838,9.683223927514794,0.8158866078131315,0.4155830217623108,0.6446572901645578,0.7255783738372087,1.653,6487.406,7496.43,17757.466,23.853,0
358,730.5239537105522,9.42618959566075,0.8181474231626894,0.4210021817826872,0.648846809179707,0.735343710623451,1.597,6850.634,7732.71,16507.807,23.162,0
359,696.9317831607495,9.020263190335307,0.8262306535928934,0.4332274638738642,0.6582001700652046,0.7450844626138916,1.655,7245.849,7998.67,16507.47,22.329,0
360,677.644400271203,8.697654709072978,0.8330945600223557,0.4455922481613931,0.667526964370274,0.7516840569995603,1.648,7721.032,8329.723,15838.099,21.46,0
361,653.1192215236686,8.432700012327416,0.8369567644638745,0.4573775478360796,0.6762969376213969,0.759804921751497,1.583,8170.65,8653.628,14551.5,20.671,0
362,1065.6229582716962,13.790934726331361,0.7381411177138466,0.3404812849739097,0.5835077419999752,0.7743787604155471,1.802,4602.408,6214.068,24378.396,28.659,0
363,1050.4013267381654,13.599697978303745,0.7426672976667211,0.3443014306071086,0.5867720431369482,0.7687393712987757,1.815,4655.485,6215.898,24537.243,28.624,0
364,1026.7180488782049,13.528391580374752,0.7406422887690652,0.34686196098159777,0.5889498798553217,0.7688996241947338,1.772,4818.551,6346.31,23136.595,28.059,0
365,996.8047645463511,13.106817061143985,0.7502473452912383,0.358324472851587,0.5986020989368371,0.7707052625297411,1.785,5099.398,6576.458,22469.063,27.089,0
366,876.3020602194279,11.724274223372783,0.7726217818620565,0.37784958592884876,0.6146947095338049,0.789312914852134,1.735,5789.312,7171.964,19910.999,24.898,0
367,814.0550573224853,11.358072916666666,0.7727723049948987,0.37674108692482294,0.6137923809602258,0.7876605108556352,1.651,5690.302,7008.626,18976.968,25.512,0
368,763.7424263436884,11.104744514299803,0.7740945264656426,0.37680694538050247,0.6138460274209669,0.808896121884964,1.647,6081.56,7321.144,18103.867,24.392,0
369,748.983034393491,11.165788338264301,0.7703170828512041,0.38300890417399414,0.6188771317264794,0.8034999671137724,1.614,6134.333,7323.198,17548.949,24.392,0
370,1440.2527890779093,13.770062869822485,0.7732911582838182,0.37870613897356753,0.6153910455747366,0.7159938517843518,1.82,5594.529,6783.44,22432.924,26.349,0
371,1401.8412459935898,13.747141580374755,0.7696963177818561,0.38003209161574963,0.616467429484924,0.7186350294624864,1.83,5564.551,6746.892,22645.834,26.493,0
372,1324.4560835798816,13.12962278106509,0.7736710443959484,0.3793222156316582,0.6158913992187731,0.7097371930531634,1.766,5692.222,6939.9,20599.338,25.713,0
373,987.5543793145958,10.063139484714005,0.8229415516704802,0.4294267683231487,0.6553066216078918,0.6968920162800978,1.694,7665.024,8530.88,15584.529,21.026,0
374,905.7442215236684,9.520779400887573,0.8289826791949605,0.4273540363678545,0.6537232108223284,0.7135687072605352,1.667,7981.869,8710.922,14930.363,20.577,0
375,852.6870993589741,9.58110669378698,0.8202086648286372,0.4280429527461064,0.6542499161223533,0.7337299247513024,1.658,7845.718,8510.712,15145.899,21.023,0
376,787.6425973865878,9.424348187869823,0.8162388105003653,0.43194983449982904,0.6572289057092887,0.7498158735771807,1.575,8081.112,8639.928,13872.879,20.721,0
377,1455.1637080867854,13.979343873274164,0.7801353756579315,0.42384744980024436,0.6510356747523475,0.7881433744691083,1.944,4890.535,6120.232,28313.164,29.204,0
378,1482.8304132766275,14.21114552514793,0.7770398215658899,0.4133082451125901,0.6428905389820184,0.7819832289207899,1.923,4846.824,6081.008,28182.315,29.428,0
379,1269.658230091223,12.477094119822489,0.7926440994544491,0.38360806856084567,0.619361016339296,0.7695996491694969,1.799,5618.078,6827.105,22007.237,26.189,0
